GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 3
TotalNumTrainingExamples: 30
NumberOfClasses: 6
ClassIDsAndCounters: 
1	5
2	5
5	5
4	5
3	5
6	5
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 47
TimeSeriesData: 
0.131802	1.21562	1.19031
0.189492	1.2395	1.18345
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 35
TimeSeriesData: 
0.460681	-0.348864	-0.92932
0.536813	-0.351465	-0.931448
0.56282	-0.368488	-0.91608
0.704444	-0.387875	-0.935467
0.940878	-0.418612	-0.911587
1.11206	-0.41412	-0.961238
0.896192	-0.289519	-0.633778
0.944661	-0.314581	-0.416259
0.918417	-0.372271	-0.0370194
0.712483	0.163015	0.0582634
0.338208	-0.0764924	0.409131
0.0133487	-0.035353	0.669444
-0.244837	-0.0110003	0.869231
-0.365182	-0.017384	0.901386
-0.174143	-0.0162018	0.829746
-0.0441047	-0.0800389	0.699471
-0.0381939	-0.09588	0.610572
-0.0734225	-0.0942249	0.573216
-0.0121862	-0.0812211	0.475332
0.126837	-0.0545041	0.378867
0.0185502	-0.0251863	0.430173
-0.0296822	-0.0136011	0.411259
-0.0429225	0.0871196	0.415042
-0.0443411	0.166561	0.411732
0.0291897	0.29991	0.454053
0.0159494	0.481964	0.467766
0.0166587	0.572991	0.559266
0.11667	0.728801	0.682448
0.0518874	0.906835	0.858591
0.083333	0.968308	1.0475
0.14717	1.09338	1.0676
0.185236	1.14587	1.18794
0.266569	1.15249	1.32129
0.286193	1.15485	1.31278
0.249073	1.0974	1.38915
************TIME_SERIES************
ClassID: 5
TimeSeriesLength: 41
TimeSeriesData: 
0.0729299	0.168926	0.972552
0.0906625	0.164906	0.973498
0.0937361	0.155213	0.979645
0.087116	0.157577	0.978699
0.101302	0.15734	1.00636
0.299906	0.144337	0.837076
0.266569	0.15805	0.800429
-0.20417	0.246003	0.685049
-0.54889	0.251914	0.578417
-0.905905	0.246003	0.385251
-1.30335	0.223778	0.566123
-1.13052	0.154503	0.428991
-0.879425	0.137716	0.176244
-1.04422	0.189259	0.113352
-1.00781	0.202499	0.0230348
-1.06999	0.182402	0.0324921
-0.933804	0.185949	0.000810015
-0.922692	0.224488	-0.101093
-0.88108	0.241038	-0.150744
-0.892665	0.229689	-0.177934
-0.929785	0.217158	-0.227585
-0.907087	0.217631	-0.284329
-0.943498	0.234891	-0.219546
-0.91087	0.240565	-0.232314
-0.934041	0.268701	-0.220965
-0.929785	0.284305	-0.199449
-0.938297	0.285015	-0.142469
-0.923401	0.286906	-0.110077
-0.946099	0.294945	-0.149325
-0.946808	0.283832	-0.0717751
-0.92813	0.276976	-0.0181047
-0.964068	0.273902	-0.0228333
-0.970452	0.284305	-0.0365465
-0.935223	0.270119	0.0478603
-0.906615	0.24553	0.0743409
-0.903777	0.247658	0.0447867
-0.888409	0.256879	0.12612
-0.857909	0.230635	0.171279
-0.822681	0.197298	0.204143
-0.838758	0.186422	0.237244
-0.841832	0.176492	0.221403
************TIME_SERIES************
ClassID: 5
TimeSeriesLength: 38
TimeSeriesData: 
0.166321	0.163015	0.953638
0.259003	0.11431	0.781987
0.117379	0.179802	0.693088
-0.327589	0.253096	0.593313
-0.603743	0.259953	0.421189
-1.18963	0.226615	0.377685
-1.29839	0.205809	0.479825
-1.05037	0.228271	0.279565
-1.0045	0.243166	0.0353293
-0.991021	0.237491	0.0381665
-0.991731	0.231817	0.0700851
-0.983219	0.205336	-0.0218876
-0.937587	0.224724	-0.0658643
-0.939715	0.254278	-0.107004
-0.967142	0.25948	-0.154527
-0.95863	0.253805	-0.197794
-0.967378	0.260189	-0.175806
-0.967614	0.274848	-0.121426
-0.951537	0.293999	-0.111969
-0.951064	0.307712	-0.114806
-0.95863	0.306294	0.00908519
-0.927894	0.301565	0.0412402
-0.922219	0.276976	0.0121588
-0.927421	0.303456	0.0173604
-0.922219	0.327809	0.107442
-0.879661	0.305111	0.157329
-0.858619	0.298491	0.17317
-0.87446	0.297782	0.212891
-0.917963	0.314569	0.229441
-0.926475	0.303693	0.349313
-0.87044	0.280995	0.319759
-0.933804	0.290925	0.288077
-0.92813	0.283123	0.250247
-0.883208	0.265863	0.245992
-0.91087	0.25546	0.176244
-0.915363	0.240802	0.154728
-0.89763	0.233708	0.121628
-0.879898	0.187131	0.135814
************TIME_SERIES************
ClassID: 5
TimeSeriesLength: 44
TimeSeriesData: 
0.141732	0.12093	0.995959
0.16112	0.12755	0.995013
0.175069	0.119275	0.998087
0.181453	0.107689	1.01085
0.257112	0.113364	0.941343
0.6477	0.062767	0.625704
0.699952	0.0812088	0.332999
-0.712266	0.323317	0.31834
-1.32487	0.281941	0.292569
-1.46081	0.394483	0.556193
-1.02058	0.117856	0.466821
-0.834975	0.165143	0.171042
-1.00048	0.283596	-0.0729573
-1.04682	0.217395	0.00884876
-1.0227	0.183348	-0.00746516
-0.968797	0.208647	-0.134194
-0.983455	0.267519	-0.175097
-0.979909	0.315515	-0.0909262
-0.963595	0.324026	-0.209616
-1.00332	0.333247	-0.240825
-0.999769	0.355472	-0.164221
-0.952719	0.336321	-0.154054
-0.954847	0.362328	-0.152635
-0.9182	0.383844	-0.126391
-0.918436	0.333956	-0.0575891
-0.884863	0.348615	-0.0561705
-0.880607	0.322608	-0.00462796
-0.890774	0.308422	0.0107402
-0.905669	0.296363	0.0334379
-0.892665	0.298964	0.106259
-0.888646	0.302274	0.134159
-0.935223	0.314569	0.127775
-0.948936	0.307476	0.175771
-0.925293	0.287615	0.185465
-0.94137	0.290689	0.162294
-0.932149	0.27603	0.158984
-0.964068	0.234181	0.188538
-0.932859	0.220468	0.245992
-0.907797	0.197298	0.302263
-0.839231	0.200608	0.359716
-0.795491	0.186658	0.392581
-0.78627	0.156158	0.379104
-0.764518	0.132042	0.371065
-0.770429	0.109108	0.349786
************TIME_SERIES************
ClassID: 5
TimeSeriesLength: 37
TimeSeriesData: 
0.069147	0.128023	1.01511
0.0790772	0.132278	1.00802
0.04243	0.151902	1.01416
0.0535424	0.143391	1.02055
0.0693834	0.136534	1.03332
0.067492	0.147174	1.00163
0.0972826	0.140081	0.989575
0.286902	0.109344	0.827382
0.128492	0.204627	0.734936
-0.225449	0.215267	0.655022
-0.786979	0.185949	0.581964
-0.90094	0.21172	0.417406
-1.1518	0.223305	0.400146
-1.12508	0.220468	0.33891
-0.952956	0.102251	0.214782
-0.950828	0.19115	0.191848
-0.938533	0.210538	0.137705
-0.984874	0.150484	-0.0285078
-0.925056	0.121875	0.0677207
-0.926948	0.14741	-0.0445852
-0.969979	0.189968	-0.115515
-0.995986	0.218813	-0.102984
-1.00663	0.197534	-0.146252
-0.987002	0.191387	-0.139159
-0.946808	0.212429	-0.128283
-0.936405	0.250022	-0.095182
-0.935932	0.27603	-0.0538062
-0.906615	0.256406	-0.0143217
-0.923401	0.272956	-0.0159768
-0.946335	0.28927	-0.000372153
-0.978018	0.278631	0.0447867
-0.994568	0.269174	0.0518797
-1.07614	0.308185	-0.0169225
-1.10475	0.298728	-0.0145582
-1.06384	0.271301	0.0428952
-1.05533	0.303929	0.0930191
-0.947281	0.346487	0.17648
************TIME_SERIES************
ClassID: 5
TimeSeriesLength: 38
TimeSeriesData: 
0.0112208	0.154976	1.03308
0.00625567	0.157813	1.03095
0.0320269	0.155213	0.993358
0.145279	0.131333	0.889091
0.182162	0.119747	0.700181
-0.346503	0.15805	0.71484
-0.564259	0.259716	0.606317
-0.974944	0.294708	0.456418
-1.20665	0.241747	0.554538
-1.03996	0.0606391	0.571561
-0.905432	0.342232	0.408422
-0.951773	0.152612	0.180027
-1.00804	0.114782	0.111697
-1.00284	0.102015	-0.00415509
-1.02956	0.0906662	-0.108422
-1.07377	0.14741	-0.124736
-1.00686	0.212193	-0.129701
-0.978727	0.22567	-0.153581
-0.93877	0.25546	-0.152399
-0.910634	0.274612	-0.11126
-0.889118	0.259716	-0.0840697
-0.886754	0.246712	-0.0223605
-0.878243	0.278158	-0.0244884
-0.855072	0.270592	0.0289456
-0.79951	0.246003	0.118081
-0.801638	0.23891	0.157566
-0.882971	0.250259	0.159221
-0.875642	0.237491	0.213837
-0.88037	0.208883	0.266798
-0.912762	0.21172	0.156383
-0.94137	0.224015	0.129903
-1.03311	0.206046	0.145744
-1.06503	0.175782	0.151655
-1.20925	0.177201	0.0632285
-1.15794	0.241984	0.013341
-1.1369	0.201317	0.168441
-0.946099	0.147174	0.170806
-0.876115	0.162306	0.182627
************TIME_SERIES************
ClassID: 4
TimeSeriesLength: 37
TimeSeriesData: 
-0.238453	0.162306	1.09242
-0.300635	0.195643	1.21371
-0.298034	0.174364	1.15224
-0.184546	0.0991778	0.868521
0.333953	-0.0296786	0.250247
0.88768	-0.130636	-0.114097
1.26928	-0.198019	-0.179825
1.11655	-0.179341	-0.216709
0.809894	-0.16019	-0.324759
0.906358	-0.162554	-0.410584
0.881533	-0.161845	-0.384104
0.893591	-0.167519	-0.443685
0.876331	-0.18336	-0.489553
0.905176	-0.209132	-0.566867
0.919835	-0.220008	-0.623611
0.899265	-0.224973	-0.665696
0.864983	-0.209368	-0.668061
0.894064	-0.223554	-0.6787
0.899029	-0.225682	-0.711801
0.823134	-0.210787	-0.68201
0.806111	-0.196601	-0.65553
0.855289	-0.143403	-0.616045
0.867583	-0.10983	-0.586018
0.872076	-0.0528491	-0.506813
0.897138	-0.0542677	-0.452906
0.94206	-0.0344072	-0.406802
0.907777	-0.0117096	-0.309391
0.916998	0.0374686	-0.298279
0.939459	0.0277748	-0.25241
0.93875	0.032267	-0.168713
0.990765	0.010988	-0.110787
1.05035	-0.00177939	-0.0623178
1.09385	-0.022822	-0.00533726
1.1227	-0.0497754	0.054244
1.13948	-0.0795661	0.0523525
1.10851	-0.10581	0.0663021
1.2525	-0.0292057	0.0360386
************TIME_SERIES************
ClassID: 4
TimeSeriesLength: 33
TimeSeriesData: 
-0.339647	0.196825	1.17872
-0.0772054	0.12684	0.830692
0.332534	0.0745887	0.26467
0.791925	-0.0946978	-0.197794
1.20332	-0.185961	-0.284802
1.27614	-0.162318	-0.332798
0.977289	-0.138674	-0.378902
0.938986	-0.140566	-0.440612
0.913688	-0.15026	-0.474422
0.914397	-0.162081	-0.561193
0.918417	-0.166101	-0.613208
0.929529	-0.197783	-0.664751
0.944188	-0.206767	-0.697142
0.879405	-0.205112	-0.75365
0.873021	-0.181469	-0.732607
0.847014	-0.162081	-0.699743
0.816987	-0.154516	-0.636615
0.792634	-0.150969	-0.57065
0.75906	-0.12969	-0.591456
0.744165	-0.113376	-0.54677
0.808711	-0.113376	-0.511069
0.81675	-0.0552134	-0.394507
0.867347	-0.0381902	-0.326414
0.929293	-0.0232949	-0.220019
0.976343	-0.044101	-0.183608
0.999277	-0.0381902	-0.0767402
1.05437	-0.0502483	-0.0450581
1.05744	-0.0615971	0.0251627
1.06335	-0.0935156	0.104841
1.04325	-0.0807482	0.110988
1.07328	-0.112194	0.111225
1.06311	-0.141748	0.129193
1.10354	-0.141985	0.106259
************TIME_SERIES************
ClassID: 4
TimeSeriesLength: 39
TimeSeriesData: 
-0.208899	0.216449	0.96806
-0.195895	0.214085	0.968533
-0.208899	0.206991	1.01487
-0.253585	0.214085	1.06925
-0.287395	0.230398	1.16383
-0.14719	0.215976	1.08911
0.0724571	0.133224	0.914626
0.446022	-0.0332251	0.474387
1.03876	-0.14695	-0.020469
0.967831	-0.150023	-0.180298
1.03356	-0.0679808	-0.470166
0.923145	-0.0563956	-0.513197
0.835192	-0.110775	-0.457871
0.790742	-0.120233	-0.486243
0.806111	-0.106519	-0.574669
0.889335	-0.124961	-0.642289
0.893827	-0.137019	-0.657894
0.947734	-0.136547	-0.712983
0.896901	-0.115031	-0.727642
0.899029	-0.127326	-0.690522
0.931184	-0.118105	-0.661204
0.906831	-0.081694	-0.617227
0.914161	-0.0641979	-0.551262
0.874676	-0.0559227	-0.499956
0.900684	-0.0589963	-0.447941
0.892882	-0.0436281	-0.413658
0.874203	-0.022822	-0.351713
0.827626	-0.0649072	-0.313647
0.948444	-0.0377173	-0.264941
0.861436	0.141263	-0.338472
0.812967	0.0684414	-0.352658
0.829281	-0.0251863	-0.189046
1.00968	-0.0578142	-0.0973099
1.03238	-0.0100546	0.0119224
1.03876	0.00673222	0.19705
1.0572	-0.0074538	0.20367
1.04987	-0.0422095	0.221403
1.06146	-0.0715273	0.215492
1.03001	-0.0736552	0.15
************TIME_SERIES************
ClassID: 4
TimeSeriesLength: 40
TimeSeriesData: 
-0.17107	0.241511	0.969242
-0.16705	0.242693	0.956238
-0.199205	0.240802	1.00423
-0.261387	0.255933	1.00305
-0.327352	0.24553	1.08628
-0.307019	0.253569	1.12742
-0.15381	0.238437	1.04727
0.0244611	0.168689	0.856463
0.46139	0.115728	0.243864
0.993602	-0.0117096	-0.138213
1.17731	-0.0720002	-0.220255
1.15745	-0.131109	-0.319321
0.977289	-0.0755467	-0.333271
0.966885	-0.110066	-0.33729
0.979889	-0.0831126	-0.39829
